ORDER_ID,CUST_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
8326,"12751","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",6.38,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
8327,"13178","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",6.38,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
8328,"12459","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",6.38,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
8330,"12799","2007-08-13 00:00:00.000","2007-08-13 11:29:06.250",19.81,"SE208 ","2007-12-21 00:00:00.000","03/01/08"
8331,"11213","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",19.81,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
8332,"11439","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",19.81,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
8333,"12324","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",19.81,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
8334,"13113","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",19.81,"SC394 ","2009-03-16 17:47:25.000","05/08/09"
8335,"13195","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",19.81,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
8336,"10865","2008-09-30 00:00:00.000","2008-09-30 18:57:28.586",19.81,"WE226 ","2008-10-10 00:00:00.000","20/09/08"
8337,"11360","2008-08-23 00:00:00.000","2008-08-23 22:47:24.586",19.81,"SC193 ","2008-09-10 00:00:00.000","20/08/08"
8338,"13032","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",19.81,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
8339,"10509","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",19.81,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
8340,"13308","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",19.81,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
8341,"12298","2008-01-01 00:00:00.000","2008-01-01 15:47:56.370",19.81,"WE418 ","2008-02-02 00:00:00.000","10/02/08"
8342,"10770","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",9.25,"NE109 ","2009-03-16 17:47:25.000","05/08/09"
8343,"11878","2008-08-23 00:00:00.000","2008-08-23 22:47:24.586",12.00,"SC193 ","2008-09-10 00:00:00.000","20/08/08"
8344,"10666","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",8.23,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
8345,"10837","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",7.85,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
8346,"10182","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",11.45,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
8348,"12278","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",12.85,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
8349,"13386","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",24.08,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
8350,"12095","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",24.08,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
8351,"13048","2008-01-06 00:00:00.000","2008-01-06 18:23:54.564",24.08,"NW118 ","2008-01-26 00:00:00.000","07/02/08"
8352,"11324","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",24.08,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
8353,"10577","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",24.08,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
8354,"12697","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",24.08,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
8355,"13376","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",24.08,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
8356,"13322","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",24.08,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
8357,"13479","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",24.08,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
8358,"11874","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",24.08,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
8359,"12126","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",29.88,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
8360,"13252","2008-01-24 00:00:00.000","2008-01-24 23:13:54.564",10.15,"SE400 ","2008-02-26 00:00:00.000","07/03/08"
8363,"12251","2008-11-13 00:00:00.000","2008-11-13 21:59:36.250",11.05,"SC199 ","2008-12-19 00:00:00.000","27/12/08"
8364,"12180","2008-08-10 00:00:00.000","2008-08-10 22:07:24.486",11.15,"NW382 ","2008-09-08 00:00:00.000","10/08/08"
8365,"12034","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",11.35,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
8366,"12241","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",17.87,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
8367,"12310","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",16.83,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
8369,"11545","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.23,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
8370,"10242","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",1.49,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
8371,"12617","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",17.23,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
8372,"11751","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",11.35,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
8373,"12154","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",6.87,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
8374,"11050","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",6.38,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
8375,"10678","2008-11-09 00:00:00.000","2008-11-09 17:33:26.257",24.08,"SE397 ","2008-12-08 00:00:00.000","20/12/08"
8376,"10345","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",14.61,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
8377,"12171","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",19.81,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
8378,"13119","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",29.88,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
8379,"11736","2008-04-10 00:00:00.000","2008-04-10 22:47:52.556",11.45,"NE241 ","2008-04-22 00:00:00.000","25/04/08"
8381,"12867","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",22.77,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
8382,"12831","2008-03-10 00:00:00.000","2008-03-10 06:22:36.564",10.45,"NC166 ","2008-03-20 00:00:00.000","30/03/08"
8383,"12348","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",22.77,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
8385,"10240","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",11.35,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
8386,"10918","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",30.00,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
8387,"10905","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",16.85,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
8389,"10995","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",50.00,"NE175 ","2009-03-16 17:47:25.000","05/08/09"
8390,"10857","2008-11-11 00:00:00.000","2008-11-11 18:24:36.250",18.24,"SC328 ","2008-12-13 00:00:00.000","20/12/08"
8391,"10766","2007-05-11 00:00:00.000","2007-05-11 05:11:26.258",3.88,"RP385 ","2007-06-25 00:00:00.000","20/06/07"
8392,"11156","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",27.99,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
8393,"12104","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",33.99,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
8394,"11154","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",7.85,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
8395,"11815","2008-07-29 00:00:00.000","2008-07-29 20:59:06.250",5.85,"SC325 ","2008-06-16 00:00:00.000","27/06/08"
8396,"12661","2008-01-06 00:00:00.000","2008-01-06 18:23:54.564",43.89,"NW118 ","2008-01-26 00:00:00.000","07/02/08"
8397,"13225","2008-11-03 00:00:00.000","2008-11-03 08:44:16.564",22.95,"NE178 ","2008-12-01 00:00:00.000","20/12/08"
8398,"10674","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",31.88,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
8399,"12203","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",38.99,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
8400,"11373","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",2.87,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
8402,"10179","2008-12-07 00:00:00.000","2008-12-07 08:43:52.556",23.37,"SW274 ","2009-01-22 00:00:00.000","25/01/09"
8403,"11466","2008-04-29 00:00:00.000","2008-04-29 20:59:06.250",23.37,"WE349 ","2008-06-15 00:00:00.000","27/06/08"
8404,"11019","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",23.37,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
8405,"11452","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",23.37,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
8406,"13336","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",23.37,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
8407,"10652","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",23.37,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
8408,"10753","2007-05-11 00:00:00.000","2007-05-11 05:11:26.258",23.37,"RP385 ","2007-06-25 00:00:00.000","20/06/07"
8409,"12626","2009-04-14 00:00:00.000","2009-04-14 07:32:45.116",21.97,"NE301 ","2009-07-23 00:00:00.000","12/08/09"
8410,"10611","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",10.15,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
8150,"13394","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",22.77,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
8151,"10945","2008-05-30 00:00:00.000","2008-05-30 17:27:39.380",22.77,"NC427 ","2008-06-20 00:00:00.000","10/07/08"
8152,"10121","2008-05-13 00:00:00.000","2008-05-13 16:58:44.886",22.77,"NW313 ","2008-05-28 00:00:00.000","30/05/08"
8153,"11111","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",22.77,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
8154,"12522","2008-08-10 00:00:00.000","2008-08-10 22:07:24.486",22.77,"NW382 ","2008-09-08 00:00:00.000","10/08/08"
8155,"13022","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",22.77,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
8156,"11229","2008-08-10 00:00:00.000","2008-08-10 22:07:24.486",22.77,"NW382 ","2008-09-08 00:00:00.000","10/08/08"
8157,"10102","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",22.77,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
8158,"11999","2008-02-26 00:00:00.000","2008-02-26 10:25:36.564",22.77,"SC391 ","2008-03-20 00:00:00.000","07/04/08"
8159,"10411","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",22.77,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
8160,"10968","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",22.77,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
8161,"11650","2008-11-17 00:00:00.000","2008-11-17 17:43:54.564",27.99,"NW316 ","2008-11-30 00:00:00.000","12/12/08"
8163,"11994","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",27.99,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
8426,"10805","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",8.15,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
8427,"11803","2008-11-17 00:00:00.000","2008-11-17 17:43:54.564",8.99,"NW316 ","2008-11-30 00:00:00.000","12/12/08"
8428,"10788","2008-07-29 00:00:00.000","2008-07-29 20:59:06.250",17.87,"SC325 ","2008-06-16 00:00:00.000","27/06/08"
8429,"11549","2008-06-23 00:00:00.000","2008-06-23 15:29:06.250",50.00,"NC298 ","2008-07-15 00:00:00.000","27/07/08"
8430,"10297","2008-09-25 00:00:00.000","2008-09-25 16:43:54.564",33.99,"NE103 ","2008-10-20 00:00:00.000","27/10/08"
8431,"13271","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",7.85,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
8432,"11904","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",8.23,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
8433,"10864","2008-10-07 00:00:00.000","2008-10-07 21:33:59.456",7.85,"SE265 ","2008-11-20 00:00:00.000","25/11/08"
8434,"13220","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",13.82,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
8435,"13123","2007-08-01 00:00:00.000","2007-08-01 15:29:06.250",14.80,"SW406 ","2007-10-15 00:00:00.000","03/11/07"
8436,"10773","2008-12-10 00:00:00.000","2008-12-10 01:32:59.456",19.05,"NC232 ","2009-01-22 00:00:00.000","25/01/09"
8438,"10969","2008-05-11 00:00:00.000","2008-05-11 21:27:55.556",23.37,"SW217 ","2008-05-30 00:00:00.000","10/06/08"
8439,"12613","2007-05-06 00:00:00.000","2007-05-06 09:11:26.258",13.51,"NC169 ","2007-06-10 00:00:00.000","20/06/07"
8440,"11390","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",22.77,"NC163 ","2009-03-16 17:47:25.000","05/08/09"
8441,"12902","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.23,"SC394 ","2009-03-16 17:47:25.000","05/08/09"
8443,"10364","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",13.25,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
8444,"10111","2008-11-13 00:00:00.000","2008-11-13 21:59:36.250",17.87,"SC199 ","2008-12-19 00:00:00.000","27/12/08"
8445,"11152","2008-10-07 00:00:00.000","2008-10-07 21:33:59.456",13.77,"SE265 ","2008-11-20 00:00:00.000","25/11/08"
8446,"12275","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",2.87,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
8447,"11807","2009-03-08 00:00:00.000","2009-03-08 20:32:45.246",23.37,"NE304 ","2009-06-08 00:00:00.000","15/07/09"
8448,"13007","2008-03-10 00:00:00.000","2008-03-10 06:22:36.564",13.33,"NC166 ","2008-03-20 00:00:00.000","30/03/08"
8449,"13160","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",13.33,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
8450,"11906","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",13.33,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
8451,"11171","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",13.33,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
8452,"13017","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",13.33,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
8453,"13494","2008-03-31 00:00:00.000","2008-03-31 18:57:39.380",13.33,"SW142 ","2008-04-20 00:00:00.000","30/04/08"
8454,"12242","2008-06-29 00:00:00.000","2008-06-29 16:50:44.886",13.33,"SC127 ","2008-07-20 00:00:00.000","30/07/08"
8455,"10923","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",13.33,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
8456,"10603","2008-07-29 00:00:00.000","2008-07-29 20:59:06.250",13.33,"SC325 ","2008-06-16 00:00:00.000","27/06/08"
8457,"13412","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",13.33,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
8458,"11797","2009-03-08 00:00:00.000","2009-03-08 20:32:45.246",13.33,"NE304 ","2009-06-08 00:00:00.000","15/07/09"
8459,"12771","2008-02-26 00:00:00.000","2008-02-26 10:25:36.564",13.33,"SC391 ","2008-03-20 00:00:00.000","07/04/08"
8460,"12831","2008-10-07 00:00:00.000","2008-10-07 21:33:59.456",13.33,"SE265 ","2008-11-20 00:00:00.000","25/11/08"
8461,"11499","2008-12-07 00:00:00.000","2008-12-07 08:43:52.556",21.97,"SW274 ","2009-01-22 00:00:00.000","25/01/09"
8462,"10802","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",21.97,"SC394 ","2009-03-16 17:47:25.000","05/08/09"
8463,"11269","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",21.97,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
8464,"11857","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",21.97,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
8465,"11869","2007-05-11 00:00:00.000","2007-05-11 05:11:26.258",21.97,"RP385 ","2007-06-25 00:00:00.000","20/06/07"
8466,"13388","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",21.97,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
8467,"11201","2008-02-17 00:00:00.000","2008-02-17 05:25:36.564",21.97,"NE307 ","2008-03-10 00:00:00.000","20/04/08"
8468,"10420","2008-06-29 00:00:00.000","2008-06-29 16:50:44.886",21.97,"SC127 ","2008-07-20 00:00:00.000","30/07/08"
8469,"12321","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",21.97,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
8470,"13210","2008-08-23 00:00:00.000","2008-08-23 22:47:24.586",21.97,"SC193 ","2008-09-10 00:00:00.000","20/08/08"
8471,"10155","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",21.97,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
8473,"12129","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",21.97,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
8474,"11983","2008-06-23 00:00:00.000","2008-06-23 15:29:06.250",31.88,"NC298 ","2008-07-15 00:00:00.000","27/07/08"
8475,"12729","2008-11-17 00:00:00.000","2008-11-17 17:43:54.564",8.15,"NW316 ","2008-11-30 00:00:00.000","12/12/08"
8476,"10464","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",9.22,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
8478,"10864","2008-06-23 00:00:00.000","2008-06-23 15:29:06.250",8.99,"NC298 ","2008-07-15 00:00:00.000","27/07/08"
8479,"10592","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",8.23,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
8480,"10651","2007-08-13 00:00:00.000","2007-08-13 11:29:06.250",7.85,"SE208 ","2007-12-21 00:00:00.000","03/01/08"
8481,"11249","2008-01-01 00:00:00.000","2008-01-01 15:47:56.370",17.60,"WE418 ","2008-02-02 00:00:00.000","10/02/08"
8483,"12839","2008-02-26 00:00:00.000","2008-02-26 10:25:36.564",13.33,"SC391 ","2008-03-20 00:00:00.000","07/04/08"
8484,"10592","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",14.80,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
8485,"13278","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",19.05,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
8486,"12637","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",8.23,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
8487,"13360","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",7.85,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
8488,"10049","2008-01-24 00:00:00.000","2008-01-24 23:13:54.564",19.25,"SE400 ","2008-02-26 00:00:00.000","07/03/08"
8489,"12773","2008-01-24 00:00:00.000","2008-01-24 23:13:54.564",7.12,"SE400 ","2008-02-26 00:00:00.000","07/03/08"
8490,"10643","2008-03-10 00:00:00.000","2008-03-10 06:22:36.564",10.45,"NC166 ","2008-03-20 00:00:00.000","30/03/08"
8491,"12469","2008-08-09 00:00:00.000","2008-08-09 02:48:36.250",7.12,"NW376 ","2008-09-16 00:00:00.000","20/09/08"
8492,"10720","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",23.89,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
8493,"12835","2008-06-26 00:00:00.000","2008-06-26 15:29:06.250",43.89,"NC358 ","2008-07-13 00:00:00.000","23/07/08"
8494,"11111","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",14.80,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
8496,"13459","2008-04-09 00:00:00.000","2008-04-09 19:27:56.370",11.88,"SE268 ","2008-12-05 00:00:00.000","16/12/08"
8497,"11101","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",13.33,"SW211 ","2009-03-16 17:47:25.000","05/08/09"
8498,"11421","2008-08-25 00:00:00.000","2008-08-25 16:39:06.250",1.49,"NC160 ","2008-09-19 00:00:00.000","27/09/08"
8499,"12775","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",8.99,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
8500,"11558","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",9.22,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
8501,"12013","2008-02-06 00:00:00.000","2008-02-06 13:07:36.370",7.02,"NW379 ","2008-02-20 00:00:00.000","01/03/08"
8502,"10937","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",27.97,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
8504,"12292","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",48.52,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
8507,"11583","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",16.27,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
8508,"10870","2008-10-07 00:00:00.000","2008-10-07 21:33:59.456",22.50,"SE265 ","2008-11-20 00:00:00.000","25/11/08"
8509,"10052","2008-11-03 00:00:00.000","2008-11-03 08:44:16.564",26.87,"NE178 ","2008-12-01 00:00:00.000","20/12/08"
8510,"10284","2008-01-03 00:00:00.000","2008-01-03 15:47:56.370",31.88,"SC259 ","2008-02-10 00:00:00.000","20/02/08"
8511,"11686","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",30.00,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
8513,"11354","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",33.99,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
8514,"12847","2008-04-26 00:00:00.000","2008-04-26 02:22:36.564",33.99,"NE238 ","2008-05-05 00:00:00.000","19/05/08"
8515,"12849","2008-04-10 00:00:00.000","2008-04-10 22:47:52.556",33.99,"NE241 ","2008-04-22 00:00:00.000","25/04/08"
8516,"12605","2009-04-14 00:00:00.000","2009-04-14 07:32:45.116",33.99,"NE301 ","2009-07-23 00:00:00.000","12/08/09"
8517,"11680","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",33.99,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
8518,"10327","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",33.99,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
8520,"10801","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",33.99,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
8521,"13124","2008-11-17 00:00:00.000","2008-11-17 17:43:54.564",33.99,"NW316 ","2008-11-30 00:00:00.000","12/12/08"
8522,"11442","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",33.99,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
8523,"12064","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",33.99,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
8524,"10831","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",33.99,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
8525,"10068","2008-02-06 00:00:00.000","2008-02-06 13:07:36.370",7.85,"NW379 ","2008-02-20 00:00:00.000","01/03/08"
8526,"10901","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",7.85,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
8527,"12506","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",7.85,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
8528,"12922","2008-06-09 00:00:00.000","2008-06-09 18:50:44.886",18.24,"WE223 ","2008-06-28 00:00:00.000","10/07/08"
8529,"11961","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",22.77,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
8530,"10249","2008-06-09 00:00:00.000","2008-06-09 18:50:44.886",13.51,"WE223 ","2008-06-28 00:00:00.000","10/07/08"
8531,"13352","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",6.37,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
8534,"11190","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",6.05,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
8535,"10529","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",13.30,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
8536,"13140","2008-06-26 00:00:00.000","2008-06-26 15:29:06.250",18.99,"NC358 ","2008-07-13 00:00:00.000","23/07/08"
8537,"12619","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",11.05,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
8538,"11450","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",24.08,"NE175 ","2009-03-16 17:47:25.000","05/08/09"
8539,"11991","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",24.08,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
8540,"10345","2008-08-23 00:00:00.000","2008-08-23 22:47:24.586",24.08,"SC193 ","2008-09-10 00:00:00.000","20/08/08"
8541,"13309","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",29.88,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
8542,"12105","2008-10-22 00:00:00.000","2008-10-22 17:33:26.257",29.88,"NC229 ","2008-11-08 00:00:00.000","20/11/08"
8543,"13124","2008-06-26 00:00:00.000","2008-06-26 15:29:06.250",29.88,"NC358 ","2008-07-13 00:00:00.000","23/07/08"
8544,"11433","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",29.88,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
8545,"12624","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",29.88,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
8546,"12604","2008-11-08 00:00:00.000","2008-11-08 21:33:44.806",29.88,"NW184 ","2008-12-10 00:00:00.000","20/12/08"
8547,"11774","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",29.88,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
